label,dataset,relpath,ext,delimiter,has_header,rows_used,data_rows,cols_mode,cols_min,cols_max,cols_stable,time_format,time_monotonic,median_dt_sec,schema_key
FALL,wrist_data,FALL/wrist_data/FALL/up_fall_wrist_fall.csv,.csv,",",1,2281,2280,12,12,12,1,ts_col0_s,0,1.000000,".csv|,|h1|c12|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_ori_7_3.txt,.txt,",",0,1994,1994,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_acc_7_3.txt,.txt,",",0,880,880,4,4,4,1,ts_col0_ns,1,0.010699,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_ori_7_4.txt,.txt,",",0,1996,1996,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_gyro_7_6.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_ori_7_6.txt,.txt,",",0,1997,1997,4,4,4,1,ts_col0_us,1,4.999500,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_gyro_7_4.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_gyro_7_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998500,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_acc_7_2.txt,.txt,",",0,839,839,4,4,4,1,ts_col0_ns,1,0.010876,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_acc_7_1.txt,.txt,",",0,904,904,4,4,4,1,ts_col0_ns,1,0.010589,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_ori_7_1.txt,.txt,",",0,1991,1991,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_acc_7_6.txt,.txt,",",0,772,772,4,4,4,1,ts_col0_ns,1,0.010787,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_ori_7_5.txt,.txt,",",0,1995,1995,4,4,4,1,ts_col0_us,1,4.998500,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_acc_7_5.txt,.txt,",",0,747,747,4,4,4,1,ts_col0_ns,1,0.010792,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_gyro_7_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.996500,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_gyro_7_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_gyro_7_5.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STN/STN_acc_7_4.txt,.txt,",",0,898,898,4,4,4,1,ts_col0_ns,1,0.010697,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_ori_7_1.txt,.txt,",",0,5997,5997,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_acc_7_1.txt,.txt,",",0,2587,2587,4,4,4,1,ts_col0_ns,1,0.010729,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_ori_7_3.txt,.txt,",",0,5995,5995,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_gyro_7_3.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_acc_7_2.txt,.txt,",",0,2633,2633,4,4,4,1,ts_col0_ns,1,0.010761,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_gyro_7_1.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_gyro_7_2.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_acc_7_3.txt,.txt,",",0,2561,2561,4,4,4,1,ts_col0_ns,1,0.010686,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JUM/JUM_ori_7_2.txt,.txt,",",0,5997,5997,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_acc_7_4.txt,.txt,",",0,755,755,4,4,4,1,ts_col0_ns,1,0.010842,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_gyro_7_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_gyro_7_5.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.996500,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_ori_7_3.txt,.txt,",",0,1993,1993,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_gyro_7_4.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_ori_7_1.txt,.txt,",",0,1995,1995,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_ori_7_5.txt,.txt,",",0,1997,1997,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_acc_7_5.txt,.txt,",",0,858,858,4,4,4,1,ts_col0_ns,1,0.010633,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_gyro_7_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_ori_7_4.txt,.txt,",",0,1994,1994,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_acc_7_1.txt,.txt,",",0,872,872,4,4,4,1,ts_col0_ns,1,0.010775,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_ori_7_6.txt,.txt,",",0,1993,1993,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_acc_7_2.txt,.txt,",",0,763,763,4,4,4,1,ts_col0_ns,1,0.010688,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_acc_7_6.txt,.txt,",",0,895,895,4,4,4,1,ts_col0_ns,1,0.010630,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_gyro_7_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_ori_7_2.txt,.txt,",",0,1993,1993,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_acc_7_3.txt,.txt,",",0,813,813,4,4,4,1,ts_col0_ns,1,0.010604,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/STU/STU_gyro_7_6.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_ori_7_1.txt,.txt,",",0,1189,1189,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_acc_7_1.txt,.txt,",",0,462,462,4,4,4,1,ts_col0_ns,1,0.010568,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_gyro_7_4.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_gyro_7_2.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_gyro_7_6.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.994500,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_ori_7_3.txt,.txt,",",0,1179,1179,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_ori_7_2.txt,.txt,",",0,1183,1183,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_acc_7_3.txt,.txt,",",0,451,451,4,4,4,1,ts_col0_ns,1,0.010648,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_acc_7_2.txt,.txt,",",0,491,491,4,4,4,1,ts_col0_ns,1,0.010686,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_gyro_7_5.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_acc_7_4.txt,.txt,",",0,414,414,4,4,4,1,ts_col0_ns,1,0.010233,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_acc_7_5.txt,.txt,",",0,424,424,4,4,4,1,ts_col0_ns,1,0.010339,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_ori_7_6.txt,.txt,",",0,1177,1177,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_ori_7_4.txt,.txt,",",0,1188,1188,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_gyro_7_1.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_acc_7_6.txt,.txt,",",0,462,462,4,4,4,1,ts_col0_ns,1,0.010295,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_gyro_7_3.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/SCH/SCH_ori_7_5.txt,.txt,",",0,1171,1171,4,4,4,1,ts_col0_us,1,4.997500,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_gyro_7_1.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_acc_7_3.txt,.txt,",",0,2693,2693,4,4,4,1,ts_col0_ns,1,0.010312,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_gyro_7_2.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_acc_7_2.txt,.txt,",",0,2552,2552,4,4,4,1,ts_col0_ns,1,0.010758,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_ori_7_1.txt,.txt,",",0,5996,5996,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_acc_7_1.txt,.txt,",",0,2623,2623,4,4,4,1,ts_col0_ns,1,0.010660,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_ori_7_2.txt,.txt,",",0,5997,5997,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_ori_7_3.txt,.txt,",",0,5998,5998,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/JOG/JOG_gyro_7_3.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/WAL/WAL_ori_7_1.txt,.txt,",",0,59990,59990,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/WAL/WAL_gyro_7_1.txt,.txt,",",0,59999,59999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub7/ADL/WAL/WAL_acc_7_1.txt,.txt,",",0,26874,26874,4,4,4,1,ts_col0_ns,1,0.010675,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/STD/STD_ori_5_1.txt,.txt,",",0,58707,58707,4,4,4,1,ts_col0_us,1,5.003000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/STD/STD_gyro_5_1.txt,.txt,",",0,59999,59999,4,4,4,1,ts_col0_us,1,5.001000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/STD/STD_acc_5_1.txt,.txt,",",0,28448,28448,4,4,4,1,ts_col0_ns,1,0.010306,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_gyro_5_1.txt,.txt,",",0,1200,1200,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_ori_5_2.txt,.txt,",",0,1189,1189,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_gyro_5_5.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_acc_5_6.txt,.txt,",",0,470,470,4,4,4,1,ts_col0_ns,1,0.010695,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_gyro_5_6.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_ori_5_1.txt,.txt,",",0,1188,1188,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_gyro_5_3.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_acc_5_3.txt,.txt,",",0,416,416,4,4,4,1,ts_col0_ns,1,0.010776,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_gyro_5_4.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_ori_5_5.txt,.txt,",",0,1186,1186,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_acc_5_2.txt,.txt,",",0,461,461,4,4,4,1,ts_col0_ns,1,0.010776,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_acc_5_5.txt,.txt,",",0,532,532,4,4,4,1,ts_col0_ns,1,0.010774,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_ori_5_4.txt,.txt,",",0,1183,1183,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_acc_5_4.txt,.txt,",",0,472,472,4,4,4,1,ts_col0_ns,1,0.010597,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_acc_5_1.txt,.txt,",",0,545,545,4,4,4,1,ts_col0_ns,1,0.010604,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_ori_5_3.txt,.txt,",",0,1195,1195,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_gyro_5_2.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSI/CSI_ori_5_6.txt,.txt,",",0,1174,1174,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_gyro_5_1.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.994000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_gyro_5_6.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_gyro_5_5.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_acc_5_2.txt,.txt,",",0,459,459,4,4,4,1,ts_col0_ns,1,0.010769,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_acc_5_1.txt,.txt,",",0,521,521,4,4,4,1,ts_col0_ns,1,0.010412,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_gyro_5_4.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_ori_5_4.txt,.txt,",",0,1193,1193,4,4,4,1,ts_col0_us,1,4.998500,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_ori_5_5.txt,.txt,",",0,1187,1187,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_ori_5_1.txt,.txt,",",0,1189,1189,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_acc_5_3.txt,.txt,",",0,492,492,4,4,4,1,ts_col0_ns,1,0.010611,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_gyro_5_2.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_ori_5_3.txt,.txt,",",0,1188,1188,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_ori_5_6.txt,.txt,",",0,1192,1192,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_ori_5_2.txt,.txt,",",0,1195,1195,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_acc_5_6.txt,.txt,",",0,416,416,4,4,4,1,ts_col0_ns,1,0.010575,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_acc_5_4.txt,.txt,",",0,418,418,4,4,4,1,ts_col0_ns,1,0.010588,".txt|,|h0|c4|stable1"
non-FALL,MobiFall_Dataset_v2.0,non-FALL/MobiFall_Dataset_v2.0/sub5/ADL/CSO/CSO_gyro_5_3.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
