timestamp,ax,ay,az,gx,gy,gz
1524677241922,0.0,-0.001,-0.005,0.0,0.0,0.0
1524677241942,0.0,-0.001,0.0,0.0,0.0,0.0
1524677241946,0.001,-0.004,0.002,0.0,0.0,0.0
1524677241965,0.0,-0.002,-0.006,0.0,0.0,0.0
1524677241985,-0.002,0.0,-0.003,0.0,0.0,0.0
1524677242024,0.0,0.0,-0.005,0.0,0.0,0.0
1524677242044,0.001,-0.001,0.001,0.0,0.0,0.0
1524677242048,0.0,-0.002,-0.005,0.0,0.0,0.0
1524677242068,0.0,-0.004,0.0,0.0,0.0,0.0
1524677242088,-0.004,0.001,-0.001,0.0,0.0,0.0
1524677242105,-0.002,0.001,0.003,0.0,0.0,0.0
1524677242126,-0.005,-0.006,-0.004,-0.6,0.1,-0.1
1524677242147,-0.002,-0.008,-0.002,0.0,0.0,0.0
1524677242167,-0.001,-0.006,-0.006,0.0,0.0,0.0
1524677242186,0.0,0.0,-0.01,0.7,0.3,-0.1
1524677242223,0.006,0.008,0.0,0.7,0.1,-0.1
1524677242245,0.004,0.006,0.002,0.0,0.0,0.0
1524677242249,0.004,0.002,-0.002,0.0,0.0,0.0
1524677242269,0.0,-0.005,0.0,0.0,0.0,0.0
1524677242288,0.0,-0.004,-0.002,0.0,0.0,0.0
1524677242306,-0.002,0.001,0.0,0.0,0.0,0.0
1524677242344,0.0,0.002,-0.001,0.0,0.0,0.0
1524677242364,0.0,-0.003,-0.004,0.0,0.0,0.0
1524677242369,-0.004,-0.004,-0.002,0.0,0.0,0.0
1524677242387,-0.004,-0.002,-0.003,0.0,0.0,0.0
1524677242425,-0.002,0.001,-0.002,0.0,0.0,0.0
1524677242445,-0.002,-0.003,0.0,0.0,0.0,0.0
1524677242450,-0.001,-0.001,0.003,0.0,0.0,0.0
1524677242470,-0.002,-0.004,-0.006,0.0,0.0,0.0
1524677242491,0.0,0.0,0.002,0.7,0.0,-0.1
1524677242529,0.003,0.003,0.0,0.0,0.0,0.0
1524677242533,0.005,0.005,0.0,0.0,0.0,0.0
1524677242550,0.002,0.003,0.003,0.0,0.0,0.0
1524677242570,-0.004,-0.002,0.0,0.0,0.0,0.0
1524677242589,0.0,0.0,-0.003,0.0,0.0,0.0
1524677242610,0.001,0.0,-0.004,0.0,0.0,0.0
1524677242630,0.0,0.001,0.003,0.0,0.0,0.0
1524677242667,-0.004,0.0,0.0,0.0,0.0,0.0
1524677242686,0.0,-0.004,0.001,0.0,0.0,0.0
1524677242690,-0.003,0.0,0.001,0.0,0.0,0.0
1524677242712,0.001,-0.001,0.0,0.0,0.0,0.0
1524677242732,-0.004,0.0,-0.004,0.0,0.0,0.0
1524677242752,0.0,0.0,-0.003,0.0,0.0,0.0
1524677242771,0.0,0.001,0.003,0.0,0.0,0.0
1524677242810,0.0,-0.001,-0.002,0.0,0.0,0.0
1524677242814,0.001,0.0,-0.002,0.0,0.0,0.0
1524677242831,0.004,0.0,-0.002,0.0,0.0,0.0
1524677242851,0.002,0.002,-0.003,0.0,0.0,0.0
1524677242872,0.001,0.003,0.002,0.0,0.0,0.0
1524677242891,0.0,0.002,-0.001,0.0,0.0,0.0
1524677242910,0.0,0.0,0.001,0.0,0.0,0.0
1524677242943,-0.001,0.0,0.001,0.0,0.0,0.0
1524677242963,0.0,0.0,0.003,0.0,0.0,0.0
1524677242971,-0.002,-0.002,0.0,0.0,0.0,0.0
1524677243011,-0.001,0.0,-0.005,0.0,0.0,0.0
1524677243016,-0.002,-0.001,0.0,0.0,0.0,0.0
1524677243031,0.0,-0.002,-0.001,0.0,0.0,0.0
1524677243050,-0.001,-0.002,-0.001,0.6,0.1,-0.1
1524677243073,0.0,0.004,-0.002,0.0,0.0,0.0
1524677243093,-0.002,0.001,0.005,0.0,0.0,0.0
1524677243113,-0.003,-0.003,-0.003,0.0,0.0,0.0
1524677243133,0.0,-0.006,-0.001,0.0,0.0,0.0
1524677243170,-0.002,-0.002,-0.006,0.8,0.0,-0.1
1524677243190,0.005,0.007,-0.001,0.9,0.1,-0.2
1524677243194,0.009,0.012,0.0,0.0,0.0,0.0
1524677243233,0.003,0.002,0.001,0.0,0.0,0.0
1524677243237,0.0,-0.003,-0.003,0.0,0.0,0.0
1524677243254,-0.003,-0.001,-0.005,0.0,0.0,0.0
1524677243273,0.0,0.0,0.002,0.0,0.0,0.0
1524677243310,-0.004,0.002,0.0,0.0,0.0,0.0
1524677243328,-0.002,0.001,-0.001,0.0,0.0,0.0
1524677243333,-0.002,0.0,-0.002,0.0,0.0,0.0
1524677243373,-0.003,-0.001,0.002,0.0,0.0,0.0
1524677243392,-0.001,0.001,-0.003,0.0,0.0,0.0
1524677243396,-0.001,0.003,-0.002,0.0,0.0,0.0
1524677243415,0.0,0.0,0.002,0.0,0.0,0.0
1524677243436,-0.001,-0.005,0.001,0.0,0.0,0.0
1524677243452,-0.001,-0.004,0.0,0.0,0.0,0.0
1524677243490,0.001,0.002,0.001,0.0,0.0,0.0
1524677243510,0.001,0.005,-0.002,0.0,0.0,0.0
1524677243514,0.004,0.002,-0.001,0.0,0.0,0.0
1524677243535,0.0,0.002,0.0,0.0,0.0,0.0
1524677243554,0.002,0.001,0.0,0.0,0.0,0.0
1524677243574,0.0,-0.001,0.001,0.0,0.0,0.0
1524677243594,-0.001,0.001,0.002,0.0,0.0,0.0
1524677243636,0.001,0.003,0.0,0.0,0.0,0.0
1524677243656,-0.003,0.0,-0.004,0.0,0.0,0.0
1524677243660,-0.001,-0.003,0.0,0.0,0.0,0.0
1524677243678,-0.001,-0.002,0.005,0.0,0.0,0.0
1524677243698,-0.004,0.002,-0.001,0.0,0.0,0.0
1524677243715,-0.003,0.001,0.005,0.0,0.0,0.0
1524677243735,-0.001,0.001,-0.001,0.0,0.0,0.0
1524677243755,-0.001,0.001,-0.002,0.0,0.0,0.0
1524677243793,-0.001,0.001,0.001,0.0,0.0,0.0
1524677243813,0.003,0.0,0.005,0.0,0.0,0.0
1524677243816,0.0,0.003,0.001,0.0,0.0,0.0
1524677243853,0.002,0.002,-0.001,0.0,0.0,0.0
1524677243873,0.001,0.002,0.001,0.0,0.0,0.0
1524677243878,-0.001,0.002,0.001,0.0,0.0,0.0
1524677243897,0.0,0.003,-0.002,0.0,0.0,0.0
1524677243936,0.001,0.0,0.001,0.0,0.0,0.0
1524677243941,0.0,-0.002,-0.001,0.0,0.0,0.0
1524677243956,-0.003,-0.001,0.0,0.0,0.0,0.0
1524677243992,-0.004,0.0,-0.003,0.0,0.0,0.0
1524677244014,-0.002,0.0,0.0,0.0,0.0,0.0
1524677244018,0.001,-0.002,0.0,0.0,0.0,0.0
1524677244058,0.001,-0.002,0.0,0.0,0.0,0.0
1524677244078,-0.001,0.0,0.0,0.6,0.1,-0.1
1524677244082,0.002,0.005,0.001,0.0,0.0,0.0
1524677244101,0.0,0.001,0.006,0.0,0.0,0.0
1524677244121,-0.003,-0.002,0.006,0.0,0.0,0.0
1524677244141,-0.005,-0.006,-0.007,0.0,0.0,0.0
1524677244156,-0.001,-0.002,-0.001,0.6,0.1,-0.1
1524677244179,0.0,0.01,0.002,0.7,0.1,-0.2
1524677244198,0.0,0.01,0.002,0.0,0.0,0.0
1524677244217,0.002,0.001,-0.004,-0.7,0.0,-0.1
1524677244256,0.0,-0.006,-0.004,-0.5,-0.1,0.0
1524677244276,0.001,-0.001,0.0,0.0,0.0,0.0
1524677244281,-0.003,0.001,0.0,0.0,0.0,0.0
1524677244300,-0.002,0.003,0.004,0.0,0.0,0.0
1524677244337,-0.002,0.0,-0.003,-0.6,0.0,0.0
1524677244359,-0.003,-0.001,-0.001,0.0,0.0,0.0
1524677244363,-0.003,-0.003,-0.007,0.0,0.0,0.0
1524677244379,-0.002,-0.001,0.0,0.0,0.0,0.0
1524677244400,0.0,-0.001,0.004,0.0,0.0,0.0
1524677244437,0.0,0.0,0.0,0.0,0.0,0.0
1524677244457,-0.001,-0.003,0.001,0.0,0.0,0.0
1524677244462,0.0,-0.001,0.0,0.0,0.0,0.0
1524677244482,0.003,0.002,0.001,0.0,0.0,0.0
1524677244502,0.005,0.003,-0.003,0.0,0.0,0.0
1524677244539,0.001,0.002,-0.006,0.0,0.0,0.0
1524677244559,0.004,0.002,-0.003,0.0,0.0,0.0
1524677244563,0.002,0.0,0.0,0.0,0.0,0.0
1524677244581,0.001,0.001,-0.003,0.0,0.0,0.0
1524677244601,0.0,0.0,0.001,-0.5,-0.2,0.0
1524677244620,-0.002,-0.001,-0.004,-0.6,-0.2,0.0
1524677244640,-0.002,-0.004,-0.005,0.0,0.0,0.0
1524677244660,-0.002,-0.006,0.001,0.0,0.0,0.0
1524677244680,-0.003,0.0,-0.003,0.0,0.0,0.0
1524677244714,-0.002,-0.002,0.0,0.0,0.0,0.0
1524677244735,0.0,-0.001,-0.001,0.0,0.0,0.0
1524677244741,0.0,-0.001,-0.003,0.0,0.0,0.0
1524677244781,0.001,0.0,-0.005,0.0,0.0,0.0
1524677244803,0.0,-0.002,0.0,0.0,0.0,0.0
1524677244807,0.0,0.003,0.0,0.0,0.0,0.0
1524677244826,0.003,-0.002,-0.004,0.0,0.0,0.0
1524677244864,0.0,0.001,-0.004,0.0,0.0,0.0
1524677244869,-0.001,0.0,-0.003,0.0,0.0,0.0
1524677244884,0.0,0.0,-0.004,0.0,0.0,0.0
1524677244902,-0.003,0.0,-0.002,-0.5,-0.2,0.0
1524677244940,0.0,-0.003,-0.005,0.0,0.0,0.0
1524677244962,0.0,-0.002,0.0,0.0,0.0,0.0
1524677244966,0.0,-0.004,-0.006,0.0,0.0,0.0
1524677244984,-0.001,-0.002,-0.006,0.0,0.0,0.0
1524677245005,-0.003,0.0,-0.001,0.0,0.0,0.0
1524677245024,0.0,-0.001,-0.004,0.0,0.0,0.0
1524677245064,0.003,-0.004,-0.003,0.0,0.0,0.0
1524677245068,-0.001,-0.005,-0.005,0.0,0.0,0.0
1524677245083,0.0,0.0,0.003,0.0,0.0,0.0
1524677245120,-0.001,0.001,0.001,-0.6,-0.2,-0.1
1524677245142,0.0,-0.004,0.0,-0.8,-0.2,-0.1
1524677245144,-0.003,-0.004,-0.005,0.0,0.0,0.0
1524677245164,-0.001,-0.003,-0.005,0.0,0.0,0.0
1524677245184,0.0,0.0,-0.002,0.0,0.0,0.0
1524677245206,0.004,0.005,-0.005,0.0,0.0,0.0
1524677245226,0.003,0.004,0.001,0.0,0.0,0.0
1524677245246,0.0,0.0,-0.001,-0.9,0.0,0.0
1524677245267,0.001,-0.005,-0.004,-0.9,-0.1,0.0
1524677245282,0.0,-0.003,0.0,-0.6,-0.1,-0.1
1524677245319,-0.007,-0.002,0.0,0.0,0.0,0.0
1524677245340,0.0,0.0,0.0,0.0,0.0,0.0
1524677245343,0.0,-0.003,-0.005,0.0,0.0,0.0
1524677245380,-0.003,-0.005,-0.001,0.0,0.0,0.0
1524677245400,-0.002,-0.004,-0.003,0.0,0.0,0.0
1524677245403,-0.005,-0.003,0.001,0.0,0.0,0.0
1524677245441,-0.004,0.0,-0.002,0.0,0.0,0.0
1524677245460,-0.004,-0.004,-0.002,0.0,0.0,0.0
1524677245467,0.002,-0.003,-0.003,0.0,0.0,0.0
1524677245486,0.0,0.002,0.0,0.0,0.0,0.0
1524677245507,0.003,0.003,-0.001,0.0,0.0,0.0
1524677245543,0.001,0.0,-0.001,0.0,0.0,0.0
1524677245556,0.003,0.001,-0.005,0.0,0.0,0.0
1524677245565,0.002,0.0,-0.001,0.0,0.0,0.0
1524677245604,-0.002,-0.002,0.0,0.0,0.0,0.0
1524677245624,0.0,-0.003,0.0,0.0,0.0,0.0
1524677245628,-0.001,-0.001,0.0,0.0,0.0,0.0
1524677245665,0.0,-0.006,-0.001,0.0,0.0,0.0
1524677245683,-0.001,-0.006,-0.005,0.0,0.0,0.0
1524677245685,-0.001,-0.003,-0.003,0.0,0.0,0.0
1524677245720,-0.003,-0.001,-0.002,0.5,0.0,-0.1
1524677245741,0.0,-0.003,-0.002,0.5,0.0,0.0
1524677245747,0.0,0.0,-0.003,0.5,0.0,-0.1
1524677245782,0.0,0.0,-0.002,0.5,0.1,-0.2
1524677245804,0.0,-0.002,0.0,0.6,0.0,0.0
1524677245805,-0.003,0.0,0.0,0.0,0.0,0.0
1524677245838,0.002,0.001,-0.001,0.0,0.0,0.0
1524677245859,0.001,0.0,0.0,0.0,0.0,0.0
1524677245867,0.0,0.001,0.0,0.0,0.0,0.0
1524677245903,0.002,0.0,0.0,0.0,0.0,0.0
1524677245922,-0.001,0.0,-0.002,0.0,0.0,0.0
1524677245930,-0.002,0.0,-0.003,0.0,0.0,0.0
1524677245967,0.0,0.002,-0.001,0.0,0.0,0.0
1524677245969,0.0,0.0,0.0,0.0,0.0,0.0
1524677245989,-0.002,0.0,0.003,0.0,0.0,0.0
1524677246006,0.0,0.0,-0.001,0.0,0.0,0.0
1524677246027,-0.002,-0.001,-0.006,0.0,0.0,0.0
1524677246063,-0.002,-0.001,0.0,0.5,0.0,0.0
1524677246083,-0.004,0.0,-0.001,0.0,0.0,0.0
1524677246089,-0.001,0.0,0.001,0.0,0.0,0.0
1524677246125,-0.002,-0.001,0.0,0.0,0.0,0.0
1524677246148,-0.004,-0.004,-0.007,0.0,0.0,0.0
1524677246153,-0.004,-0.001,-0.005,0.7,0.1,0.0
1524677246173,0.001,0.003,0.001,1.1,0.3,-0.2
1524677246193,0.002,0.01,-0.003,0.6,0.1,-0.2
1524677246207,0.005,0.001,-0.002,0.0,0.0,0.0
1524677246246,0.002,-0.002,0.001,0.0,0.0,0.0
1524677246268,-0.001,-0.005,-0.002,0.0,0.0,0.0
1524677246273,-0.001,0.0,-0.001,0.0,0.0,0.0
1524677246307,-0.003,0.001,-0.003,0.0,0.0,0.0
1524677246329,0.0,0.001,-0.002,0.0,0.0,0.0
1524677246334,-0.003,0.0,-0.004,0.0,0.0,0.0
1524677246352,-0.005,-0.004,-0.006,0.0,0.0,0.0
1524677246370,-0.001,-0.002,-0.002,0.0,0.0,0.0
1524677246407,-0.001,0.0,-0.004,0.0,0.0,0.0
1524677246427,-0.003,0.0,0.001,0.0,0.0,0.0
1524677246430,-0.001,-0.003,0.0,0.0,0.0,0.0
1524677246450,-0.001,-0.003,0.0,0.0,0.0,0.0
1524677246469,0.0,0.003,0.0,0.0,0.0,0.0
1524677246505,0.002,0.007,0.0,0.0,0.0,0.0
1524677246525,0.002,0.002,0.002,0.0,0.0,0.0
1524677246529,0.0,0.003,-0.003,0.0,0.0,0.0
1524677246568,0.002,0.0,-0.005,0.0,0.0,0.0
1524677246588,0.001,-0.001,-0.003,0.0,0.0,0.0
1524677246592,0.001,-0.001,0.003,0.0,0.0,0.0
1524677246629,-0.002,0.0,-0.001,0.0,0.0,0.0
1524677246649,-0.003,0.0,-0.001,0.0,0.0,0.0
1524677246655,-0.001,0.0,0.0,0.0,0.0,0.0
1524677246691,-0.001,0.0,0.0,0.0,0.0,0.0
1524677246712,-0.003,-0.002,0.001,0.0,0.0,0.0
1524677246714,-0.002,-0.002,-0.002,0.0,0.0,0.0
1524677246751,-0.004,0.0,0.0,0.0,0.0,0.0
1524677246771,-0.001,-0.004,0.005,0.0,0.0,0.0
1524677246773,-0.001,0.0,0.0,0.0,0.0,0.0
1524677246792,0.0,0.002,0.001,0.0,0.0,0.0
1524677246815,0.0,0.0,-0.001,0.0,0.0,0.0
1524677246834,0.0,0.001,0.001,0.0,0.0,0.0
1524677246854,0.002,0.001,0.002,0.0,0.0,0.0
1524677246891,-0.001,0.006,0.005,0.0,0.0,0.0
1524677246912,0.002,0.002,0.004,0.0,0.0,0.0
1524677246916,0.0,0.0,0.0,0.0,0.0,0.0
1524677246933,-0.001,-0.002,-0.002,0.0,0.0,0.0
1524677246974,0.0,-0.002,0.0,0.0,0.0,0.0
1524677246993,-0.004,0.0,-0.004,0.0,0.0,0.0
1524677246997,0.0,0.0,-0.001,0.0,0.0,0.0
1524677247018,-0.002,0.0,-0.002,0.0,0.0,0.0
1524677247038,0.0,-0.005,-0.002,0.0,0.0,0.0
1524677247057,0.0,0.004,0.0,0.5,0.0,-0.1
1524677247077,0.0,0.005,0.008,0.0,0.0,0.0
1524677247115,0.0,-0.001,0.002,-0.5,0.1,-0.1
1524677247135,0.0,-0.003,-0.003,0.0,0.0,0.0
1524677247140,-0.004,-0.005,0.0,0.0,0.0,0.0
1524677247156,0.0,0.0,-0.003,0.6,0.2,0.0
1524677247193,0.0,0.008,0.001,0.7,0.0,-0.2
1524677247213,0.005,0.012,-0.001,0.0,0.0,0.0
1524677247218,0.002,0.002,-0.006,-0.7,0.0,-0.1
1524677247236,0.0,-0.005,0.002,0.0,0.0,0.0
1524677247257,0.0,-0.004,0.0,0.0,0.0,0.0
1524677247295,0.0,0.002,0.0,0.0,0.0,0.0
1524677247315,-0.002,0.002,0.003,0.0,0.0,0.0
1524677247319,-0.001,-0.002,-0.002,0.0,0.0,0.0
1524677247357,-0.002,-0.002,-0.002,0.0,0.0,0.0
1524677247361,-0.003,-0.005,-0.003,0.0,0.0,0.0
1524677247374,-0.002,0.001,0.001,0.0,0.0,0.0
1524677247398,-0.001,0.0,-0.001,0.0,0.0,0.0
1524677247419,-0.001,-0.001,0.0,0.0,0.0,0.0
1524677247455,-0.001,-0.001,0.0,0.0,0.0,0.0
1524677247476,-0.001,-0.001,-0.004,0.0,0.0,0.0
1524677247480,-0.001,0.003,0.0,0.0,0.0,0.0
1524677247500,0.004,0.004,0.001,0.0,0.0,0.0
1524677247520,0.003,0.001,-0.001,0.0,0.0,0.0
1524677247540,-0.001,0.002,-0.005,0.0,0.0,0.0
1524677247560,-0.001,0.001,0.0,0.0,0.0,0.0
1524677247599,0.0,0.0,0.001,0.0,0.0,0.0
1524677247619,0.0,-0.001,0.002,0.0,0.0,0.0
1524677247624,-0.001,0.0,0.0,-0.5,0.0,0.0
1524677247640,-0.002,-0.004,0.001,0.0,0.0,0.0
1524677247676,-0.001,-0.004,0.0,0.0,0.0,0.0
1524677247696,-0.002,-0.002,-0.001,0.0,0.0,0.0
1524677247699,-0.002,-0.001,-0.001,0.0,0.0,0.0
1524677247736,-0.002,0.002,-0.006,0.0,0.0,0.0
1524677247758,-0.002,0.0,0.0,0.0,0.0,0.0
1524677247760,0.0,-0.005,-0.004,0.0,0.0,0.0
1524677247799,0.001,-0.001,-0.001,0.0,0.0,0.0
1524677247819,0.0,-0.001,-0.001,0.0,0.0,0.0
1524677247822,0.001,0.001,0.0,0.0,0.0,0.0
1524677247860,0.001,0.002,-0.001,0.0,0.0,0.0
1524677247880,0.0,0.0,-0.004,0.0,0.0,0.0
1524677247883,-0.001,0.001,-0.004,0.0,0.0,0.0
1524677247899,0.0,0.0,-0.002,0.0,0.0,0.0
1524677247938,-0.002,0.0,-0.001,0.0,0.0,0.0
1524677247959,-0.002,-0.001,-0.002,0.0,0.0,0.0
1524677247964,-0.001,-0.003,-0.003,0.0,0.0,0.0
1524677247983,-0.002,-0.001,0.002,0.0,0.0,0.0
1524677248004,0.0,0.0,0.002,0.0,0.0,0.0
1524677248026,0.0,-0.001,0.0,0.0,0.0,0.0
1524677248046,0.0,-0.003,-0.002,0.0,0.0,0.0
1524677248065,0.001,-0.002,0.0,0.0,0.0,0.0
1524677248085,0.0,0.002,0.001,0.0,0.0,0.0
1524677248105,0.0,0.003,-0.003,0.0,0.0,0.0
1524677248123,-0.001,-0.003,0.0,-0.9,-0.1,-0.1
1524677248144,-0.002,-0.004,-0.001,-0.6,0.0,-0.1
1524677248162,0.0,-0.004,-0.004,0.0,0.0,0.0
1524677248203,0.003,0.0,-0.002,0.0,0.0,0.0
1524677248224,0.003,0.007,-0.002,0.0,0.0,0.0
1524677248229,0.003,0.009,-0.001,0.0,0.0,0.0
1524677248246,0.0,0.0,0.0,-0.7,-0.1,0.0
1524677248285,-0.002,-0.006,-0.002,-0.6,-0.1,-0.1
1524677248305,0.0,-0.006,-0.006,0.0,0.0,0.0
1524677248309,-0.001,0.0,0.0,0.0,0.0,0.0
1524677248327,0.0,0.0,0.001,0.0,0.0,0.0
1524677248364,0.0,-0.003,-0.001,0.0,0.0,0.0
1524677248386,0.0,0.0,-0.001,0.0,0.0,0.0
1524677248389,0.0,0.01,0.0,-0.9,-1.1,0.0
1524677248404,-0.006,-0.01,-0.011,-2.1,-1.2,0.6
1524677248423,-0.005,-0.029,0.0,-0.2,-0.2,0.5
1524677248443,-0.014,-0.003,0.002,3.0,0.9,-0.3
1524677248481,0.001,0.023,-0.001,2.0,1.1,-0.5
1524677248502,0.013,0.018,-0.002,-0.7,0.6,-0.4
1524677248505,0.014,-0.002,0.0,-2.0,-0.2,0.2
1524677248543,-0.002,-0.016,0.0,-1.1,-0.5,0.2
1524677248564,-0.005,-0.012,-0.006,1.0,-0.4,-0.2
1524677248567,-0.004,0.008,0.001,1.8,0.1,-0.5
1524677248585,-0.002,0.018,-0.004,0.0,0.0,0.0
1524677248605,0.004,0.003,-0.001,-1.8,0.1,0.1
1524677248625,0.008,-0.015,0.0,-1.2,-0.1,0.4
1524677248646,0.009,-0.001,0.003,0.8,0.1,-0.1
1524677248684,0.045,0.017,0.012,-0.2,1.2,0.4
1524677248704,0.083,0.016,0.029,-1.7,2.4,1.9
1524677248709,0.173,0.016,0.024,-2.1,0.5,2.7
1524677248730,0.275,0.04,0.045,-3.2,-4.4,4.5
1524677248749,0.269,0.088,0.052,-15.9,-17.1,6.9
1524677248769,0.172,0.072,0.012,-33.9,-36.8,7.5
1524677248788,0.104,0.02,-0.034,-45.1,-53.2,13.3
1524677248806,0.024,-0.167,-0.086,-45.9,-67.0,16.4
1524677248843,-0.036,-0.342,-0.143,-7.3,-70.4,16.2
1524677248863,-0.067,-0.375,-0.111,29.5,-69.0,7.3
1524677248868,-0.075,-0.367,-0.121,54.2,-54.4,-5.4
1524677248888,-0.104,-0.256,0.028,72.7,-37.1,-21.0
1524677248908,-0.119,-0.068,0.1,74.9,-21.1,-29.9
1524677248947,-0.152,0.021,0.042,67.1,-8.4,-34.0
1524677248966,-0.136,0.106,-0.038,48.4,-5.4,-35.5
1524677248970,-0.061,0.145,-0.081,15.9,-6.8,-32.3
1524677248991,0.074,0.128,-0.106,-11.6,-3.8,-28.5
1524677249010,0.108,0.022,-0.082,-15.4,0.0,-28.0
1524677249028,0.082,0.005,-0.07,-9.0,0.9,-29.6
1524677249066,0.121,0.033,-0.072,-2.8,0.8,-29.3
1524677249086,0.177,0.063,-0.038,-7.5,-1.3,-26.5
1524677249090,0.169,0.084,-0.021,-23.6,-7.7,-23.8
1524677249108,0.165,0.059,-0.014,-45.7,-19.1,-22.2
1524677249144,0.159,0.012,-0.031,-63.7,-24.8,-20.3
1524677249162,0.079,-0.077,-0.015,-74.2,-23.4,-19.1
1524677249171,0.011,-0.165,0.023,-68.2,-20.1,-21.0
1524677249207,-0.063,-0.219,0.065,-52.0,-18.8,-25.4
1524677249227,-0.076,-0.235,0.096,-34.2,-19.5,-30.6
1524677249231,-0.092,-0.173,0.084,-23.0,-24.0,-34.3
1524677249272,-0.071,-0.11,0.032,-24.6,-29.6,-38.3
1524677249277,-0.007,-0.146,-0.038,-25.9,-29.9,-44.4
1524677249292,0.002,-0.179,-0.093,-19.4,-26.1,-51.5
1524677249311,-0.008,-0.186,-0.084,-6.8,-17.4,-59.4
1524677249330,0.03,-0.143,-0.087,7.8,-8.7,-65.4
1524677249368,-0.008,-0.076,-0.086,16.0,1.2,-67.1
1524677249388,-0.004,-0.03,-0.099,18.9,9.6,-66.3
1524677249392,-0.02,-0.008,-0.123,17.9,18.0,-62.7
1524677249410,-0.025,0.01,-0.135,15.4,25.4,-57.6
1524677249430,-0.102,-0.029,-0.139,19.8,31.6,-53.4
1524677249465,-0.264,-0.029,-0.17,23.5,30.9,-49.7
1524677249486,-0.372,0.019,-0.251,23.1,30.1,-44.4
1524677249493,-0.329,0.082,-0.3,18.9,35.1,-40.0
1524677249534,-0.23,0.065,-0.338,10.3,44.8,-37.1
1524677249554,-0.12,0.033,-0.361,-0.1,63.5,-34.9
1524677249558,-0.057,-0.083,-0.294,9.2,91.5,-28.5
1524677249571,-0.06,-0.37,-0.217,81.5,119.7,-15.6
1524677249610,0.105,-0.444,-0.383,166.5,150.0,-0.4
1524677249630,0.276,-0.35,-0.489,242.1,190.1,11.1
1524677249634,0.292,-0.101,-0.458,283.5,207.9,15.3
1524677249655,0.218,-0.102,-0.903,309.9,176.5,10.7
1524677249674,0.027,0.097,-1.837,298.2,112.8,14.0
1524677249712,-0.274,-0.162,-2.725,226.1,47.7,30.9
1524677249734,0.528,-0.558,-2.631,159.5,66.1,-17.7
1524677249737,0.674,-0.732,-1.862,72.9,132.9,-114.4
1524677249756,0.697,-0.916,-0.387,92.2,291.9,-249.3
1524677249775,-0.724,-0.362,0.985,134.6,352.1,-352.7
1524677249794,-0.775,-0.184,0.181,194.4,315.9,-447.7
1524677249814,-0.514,0.108,-1.006,216.1,199.7,-490.0
1524677249852,0.339,0.6,-0.8,66.7,97.0,-472.4
1524677249873,0.547,-0.245,-0.042,-5.3,62.1,-335.6
1524677249876,-0.827,-2.2,1.124,149.9,115.4,-98.5
1524677249914,-2.055,-1.512,1.663,35.9,124.5,44.2
1524677249934,-3.217,0.122,0.25,-169.0,153.4,26.2
1524677249939,-3.033,0.354,-0.623,-235.4,120.4,-71.9
1524677249956,-2.454,-0.952,0.55,-61.1,153.0,-153.1
1524677249976,-1.034,-0.525,0.716,289.1,100.1,-157.7
1524677250013,-0.753,0.314,0.148,404.4,12.5,-131.2
1524677250034,-1.149,0.503,-0.096,323.5,-11.3,-114.5
1524677250038,-1.403,1.057,0.122,135.4,10.0,-126.5
1524677250055,-0.987,1.791,0.722,-103.1,43.1,-129.8
1524677250095,0.194,0.379,0.138,-181.8,10.7,5.0
1524677250116,0.319,-0.404,-0.139,12.6,-23.4,25.2
1524677250120,0.386,-0.412,-0.267,152.0,-41.5,37.7
1524677250138,0.397,-0.291,-0.212,144.6,-50.1,31.7
1524677250157,0.302,-0.282,-0.098,91.7,-63.0,16.3
1524677250177,0.144,-0.246,-0.105,16.6,-78.4,-3.5
1524677250217,0.012,-0.262,-0.231,-57.2,-85.0,-27.9
1524677250221,-0.112,-0.238,-0.376,-95.3,-78.5,-50.1
1524677250238,-0.211,-0.245,-0.366,-110.7,-58.2,-74.0
1524677250255,-0.221,-0.172,-0.201,-88.9,-35.7,-90.9
1524677250273,-0.112,-0.008,-0.151,-38.0,-10.7,-97.8
1524677250313,-0.016,-0.004,-0.217,12.7,9.0,-93.9
1524677250332,-0.022,0.47,-0.169,33.4,27.6,-68.2
1524677250336,-0.075,0.721,-0.113,-35.1,30.9,-42.9
1524677250376,-0.103,0.709,-0.072,-86.9,19.5,-16.0
1524677250396,-0.099,0.448,0.002,-91.0,17.1,-1.8
1524677250402,-0.078,0.215,0.106,-56.3,19.8,11.6
1524677250420,-0.079,0.089,0.186,-33.4,20.1,19.5
1524677250441,-0.049,-0.046,0.217,-28.4,17.7,23.0
1524677250457,-0.023,-0.155,0.197,-35.2,15.7,23.1
1524677250476,-0.016,-0.229,0.146,-40.3,12.7,19.4
1524677250498,0.0,-0.246,0.082,-33.1,10.0,12.1
1524677250519,0.027,-0.193,0.024,-19.6,10.3,3.4
1524677250558,0.06,-0.081,0.002,-6.5,11.0,-2.7
1524677250578,0.083,0.003,-0.026,-1.3,10.4,-5.1
1524677250596,0.081,0.034,-0.033,-5.4,7.9,-5.0
1524677250597,0.059,0.014,-0.029,-14.0,4.9,-4.2
1524677250634,0.023,0.0,-0.032,-23.9,2.8,-3.9
1524677250654,-0.008,-0.014,-0.029,-30.6,2.9,-5.1
1524677250658,-0.03,-0.012,-0.024,-33.7,3.7,-6.0
