year	month	day	hour	minute	second	w	x	y	z	droll	dpitch	dyaw	ax	ay	az	heart
2018	5	11	13	17	16.03	-0.6239	-0.2188	-0.6107	0.4356	-6.1	45	-3.8	-0.043	-0.098	0.073	1023
2018	5	11	13	17	16.05	-0.6291	-0.2173	-0.6055	0.4361	16.1	41.2	-8	-0.046	-0.098	0.26	1023
2018	5	11	13	17	16.054	-0.6327	-0.2188	-0.6005	0.437	21.3	25.5	-8.3	-0.074	0.03	0.394	1023
2018	5	11	13	17	16.072	-0.6341	-0.2212	-0.5983	0.4368	11.8	-0.2	-4.4	-0.091	0.115	0.492	1023
2018	5	11	13	17	16.114	-0.6327	-0.2245	-0.5997	0.4353	7.8	-26	-0.5	-0.047	0.097	0.455	1023
2018	5	11	13	17	16.134	-0.6286	-0.228	-0.6043	0.433	-0.9	-44.6	7.2	-0.023	0.095	0.192	1023
2018	5	11	13	17	16.139	-0.6232	-0.2302	-0.6095	0.4323	11.5	-49.3	10.2	0.036	-0.077	-0.137	0
2018	5	11	13	17	16.156	-0.6167	-0.2361	-0.6134	0.433	32	-38.3	13.2	0.041	0.071	-0.346	0
2018	5	11	13	17	16.17	-0.6116	-0.2399	-0.6165	0.4337	4	-25.6	13.2	0.113	0.122	-0.391	0
2018	5	11	13	17	16.21	-0.6097	-0.2388	-0.6208	0.4309	-39.8	-9.7	8.7	0.123	0.106	-0.391	0
2018	5	11	13	17	16.23	-0.6116	-0.2339	-0.6251	0.4246	-46.6	10	1	0.104	-0.128	-0.33	0
2018	5	11	13	17	16.234	-0.6156	-0.2298	-0.6259	0.4199	-22	29.2	-3.2	0.032	-0.081	-0.181	0
2018	5	11	13	17	16.253	-0.6199	-0.2259	-0.6225	0.4206	7.3	37.9	-3	-0.018	-0.054	-0.024	0
2018	5	11	13	17	16.274	-0.6245	-0.2232	-0.6163	0.4243	16.4	40	-3.1	-0.042	0.101	0.101	0
2018	5	11	13	17	16.297	-0.6283	-0.2224	-0.6125	0.4248	0.1	29.5	-1.8	-0.033	0.059	0.213	0
2018	5	11	13	17	16.317	-0.6312	-0.2213	-0.6108	0.4234	-8.2	14.6	-2.8	-0.021	0.064	0.298	0
2018	5	11	13	17	16.336	-0.6323	-0.2211	-0.6113	0.4213	-3.7	-3.8	-0.2	-0.057	0.051	0.401	0
2018	5	11	13	17	16.357	-0.6309	-0.223	-0.6133	0.4195	5.1	-21.2	2.5	-0.043	0.07	0.293	0
2018	5	11	13	17	16.378	-0.6276	-0.2255	-0.6168	0.4179	-2.7	-31.3	9.1	0.009	0.15	0.024	0
2018	5	11	13	17	16.392	-0.6244	-0.2241	-0.6208	0.4175	-12.6	-32.4	13.3	0.03	0.085	-0.081	0
2018	5	11	13	17	16.431	-0.6208	-0.2219	-0.6251	0.4177	-5.6	-30	14.6	0.016	0.019	-0.064	0
2018	5	11	13	17	16.45	-0.6172	-0.2213	-0.6282	0.4187	2.5	-22.2	15.8	0.023	0.134	-0.126	0
2018	5	11	13	17	16.453	-0.6142	-0.2203	-0.6321	0.4177	-30.6	-16.3	22.2	0.034	0.34	-0.152	0
2018	5	11	13	17	16.493	-0.6134	-0.2113	-0.6402	0.4112	-108.7	-12.2	32.4	0.065	0.463	-0.167	0
2018	5	11	13	17	16.512	-0.6148	-0.1921	-0.6538	0.3968	-182.3	-8.9	45.5	0.049	0.477	-0.207	0
2018	5	11	13	17	16.515	-0.6165	-0.1658	-0.6699	0.3787	-198.1	-5.5	61	0.003	0.32	-0.193	0
2018	5	11	13	17	16.553	-0.6162	-0.141	-0.6827	0.3661	-104.5	3.6	76.1	0.021	-0.198	-0.308	0
2018	5	11	13	17	16.573	-0.6133	-0.1292	-0.6846	0.3719	66	23.6	87.7	-0.006	-0.237	-0.263	0
2018	5	11	13	17	16.575	-0.6078	-0.1307	-0.6744	0.398	183	41.4	107.8	-0.008	0.319	-0.118	0
2018	5	11	13	17	16.591	-0.6009	-0.1331	-0.6595	0.4314	173.1	53.6	132.2	-0.082	0.472	-0.154	0
2018	5	11	13	17	16.611	-0.5934	-0.1312	-0.6432	0.4656	184.8	68.7	137.7	-0.11	-0.036	-0.161	0
2018	5	11	13	17	16.651	-0.5862	-0.134	-0.6199	0.5039	268.1	86.4	125.8	-0.08	-0.408	-0.071	0
2018	5	11	13	17	16.673	-0.5787	-0.1449	-0.5857	0.5485	332.3	103.1	109.1	-0.026	-0.262	-0.021	0
2018	5	11	13	17	16.675	-0.5712	-0.1567	-0.5438	0.5944	323.3	113.6	92.4	0.002	0.095	-0.076	0
2018	5	11	13	17	16.712	-0.5659	-0.1651	-0.5054	0.63	235.9	122.2	80.5	-0.018	0.39	-0.138	1023
2018	5	11	13	17	16.732	-0.5628	-0.1652	-0.4756	0.6555	159.8	116.2	70.8	-0.156	0.094	0.117	1023
2018	5	11	13	17	16.734	-0.5617	-0.1609	-0.4526	0.6734	104.5	108.6	55.5	-0.063	0.048	0.264	1023
2018	5	11	13	17	16.774	-0.5625	-0.1523	-0.432	0.6881	86.5	99.5	47.5	0.006	-0.067	0.188	1023
2018	5	11	13	17	16.793	-0.5622	-0.1456	-0.4106	0.7028	117.2	88.8	46.8	0.022	-0.05	0.074	1023
2018	5	11	13	17	16.796	-0.5604	-0.1441	-0.3858	0.7185	146.5	81.5	46.3	-0.113	0.026	0.246	1023
2018	5	11	13	17	16.836	-0.5576	-0.1465	-0.3637	0.7315	123.8	70.3	38.3	-0.097	0.063	0.291	1023
2018	5	11	13	17	16.858	-0.5563	-0.1449	-0.3442	0.7422	69.9	57	32.1	-0.001	0.064	0.216	1023
2018	5	11	13	17	16.863	-0.5559	-0.1396	-0.333	0.7486	26.5	43.8	28	0.044	-0.067	0.118	1023
2018	5	11	13	17	16.877	-0.5561	-0.1334	-0.3261	0.7526	20.2	39	19.2	0.064	-0.075	0.05	1023
2018	5	11	13	17	16.896	-0.5571	-0.1287	-0.3186	0.7559	25.8	37.2	16.6	0.055	0.048	0.032	1023
2018	5	11	13	17	16.937	-0.5581	-0.1248	-0.3106	0.7591	26	36.8	18	0.064	0.056	-0.021	1023
2018	5	11	13	17	16.957	-0.5591	-0.1204	-0.3029	0.7623	20.6	38.9	16.9	0.078	0.032	0	0
2018	5	11	13	17	16.961	-0.5604	-0.115	-0.2967	0.7646	11	35.8	14.1	0.016	-0.035	0.069	0
2018	5	11	13	17	16.981	-0.5623	-0.1094	-0.2922	0.7657	-1.5	24.2	5.3	-0.002	-0.053	0.212	0
2018	5	11	13	17	16.998	-0.5644	-0.1053	-0.2885	0.7661	5.1	14.3	4.6	-0.049	0.056	0.079	0
2018	5	11	13	17	17.037	-0.5663	-0.103	-0.2848	0.7664	3.6	9	4.9	-0.009	0.069	0.05	0
2018	5	11	13	17	17.059	-0.5678	-0.101	-0.2823	0.7665	0.3	5	6.3	0.021	0.026	0.057	0
2018	5	11	13	17	17.063	-0.569	-0.099	-0.281	0.7664	-3.5	4	6.6	0.04	0.011	-0.014	0
2018	5	11	13	17	17.081	-0.5704	-0.0965	-0.2804	0.7659	-4.3	7	5.3	0.042	-0.024	-0.034	0
2018	5	11	13	17	17.098	-0.5721	-0.0938	-0.2792	0.7654	0.3	9.2	2.2	0.03	-0.031	0.018	0
2018	5	11	13	17	17.118	-0.574	-0.0916	-0.2771	0.765	5.1	7.8	-0.5	0.026	-0.037	0.032	0
2018	5	11	13	17	17.139	-0.5762	-0.0903	-0.2745	0.7644	8	6.5	-3.6	0.047	-0.024	0.012	0
2018	5	11	13	17	17.178	-0.5788	-0.0893	-0.2719	0.7635	6.6	8	-4.5	0.044	-0.004	-0.012	0
2018	5	11	13	17	17.183	-0.5816	-0.0881	-0.2692	0.7625	6.8	8.9	-5.1	0.031	-0.008	0.01	0
2018	5	11	13	17	17.199	-0.5844	-0.0872	-0.2658	0.7616	13.8	7.2	-7.1	0.018	-0.021	0.03	0
2018	5	11	13	17	17.24	-0.5875	-0.0875	-0.2621	0.7605	12.6	4.3	-10	0.029	0.063	0.027	0
2018	5	11	13	17	17.244	-0.5909	-0.0879	-0.2588	0.7589	6.8	2.6	-9.9	0.025	0.078	0.004	0
2018	5	11	13	17	17.261	-0.5942	-0.0879	-0.2564	0.7571	2	3.1	-8.2	0.03	0.053	-0.002	0
2018	5	11	13	17	17.283	-0.5971	-0.0874	-0.2543	0.7557	5.8	2.4	-5.4	0.014	0.01	0.031	0
2018	5	11	13	17	17.301	-0.5995	-0.0873	-0.252	0.7545	7.9	0.6	-5.3	0.017	0.012	0.022	0
2018	5	11	13	17	17.318	-0.602	-0.0877	-0.2496	0.7533	10.1	-1.3	-5.7	0.008	0.03	0.019	0
2018	5	11	13	17	17.338	-0.6044	-0.0887	-0.247	0.7521	12.6	-1.9	-6	0.021	0.022	0.006	0
2018	5	11	13	17	17.36	-0.607	-0.09	-0.2448	0.7506	11.8	-2.1	-6.5	0.039	0.005	-0.009	0
2018	5	11	13	17	17.379	-0.6096	-0.0909	-0.2429	0.7489	10.3	-0.1	-8.8	0.037	-0.051	-0.044	0
2018	5	11	13	17	17.398	-0.6125	-0.0913	-0.2408	0.7472	10.4	4.3	-9	0.028	-0.007	-0.038	0
2018	5	11	13	17	17.44	-0.6155	-0.0914	-0.2376	0.7457	14.5	5.5	-11.1	0.004	-0.008	0.029	0
2018	5	11	13	17	17.461	-0.6189	-0.0926	-0.2338	0.744	22.3	2.2	-14.3	0.019	-0.026	0.04	0
2018	5	11	13	17	17.466	-0.6227	-0.0947	-0.2299	0.7418	19.1	0.3	-18.3	0.038	-0.007	0.014	1023
2018	5	11	13	17	17.485	-0.6269	-0.0967	-0.2268	0.739	15	0.4	-21.6	0.039	-0.009	-0.022	1023
2018	5	11	13	17	17.513	-0.6313	-0.0989	-0.2231	0.736	20.3	0.8	-20	0.006	0.073	0.016	1023
2018	5	11	13	17	17.526	-0.6354	-0.1014	-0.2184	0.7336	20.3	1	-16.6	0.005	0.093	0.03	1023
2018	5	11	13	17	17.543	-0.639	-0.1036	-0.2144	0.7313	15.6	-0.8	-12.8	0.018	0.07	0.019	1023
2018	5	11	13	17	17.563	-0.6422	-0.1054	-0.2118	0.7289	10.4	-2.7	-11.3	0.034	0.035	-0.001	1023
2018	5	11	13	17	17.581	-0.6454	-0.107	-0.2098	0.7265	10.9	-2	-12.1	0.038	0.02	-0.013	1023
2018	5	11	13	17	17.601	-0.6487	-0.1082	-0.2076	0.7241	10.9	-0.7	-13.9	0.026	-0.003	0.002	1023
2018	5	11	13	17	17.637	-0.6521	-0.1095	-0.2056	0.7214	11.5	-1.3	-15	0.022	-0.031	0.011	1023
2018	5	11	13	17	17.657	-0.6556	-0.111	-0.2033	0.7186	15.4	-1.9	-17.4	0.028	-0.04	0.008	1023
2018	5	11	13	17	17.661	-0.6593	-0.1131	-0.2008	0.7156	16.6	-2	-21.2	0.039	-0.021	-0.002	1023
2018	5	11	13	17	17.699	-0.6637	-0.1155	-0.198	0.7119	14.9	-2.7	-24.2	0.014	0.025	0.005	0
2018	5	11	13	17	17.719	-0.6682	-0.1179	-0.1953	0.708	12.5	-3.7	-24.7	0.006	0.033	0.006	0
2018	5	11	13	17	17.722	-0.6728	-0.1204	-0.1928	0.704	13	-4.6	-24.1	0.002	0.034	0.014	0
2018	5	11	13	17	17.76	-0.6771	-0.1229	-0.1906	0.7	10.9	-4.6	-22.5	0.017	0.037	-0.006	0
2018	5	11	13	17	17.78	-0.6813	-0.1255	-0.1884	0.696	11.8	-3.8	-20.7	0.023	0.075	-0.002	0
2018	5	11	13	17	17.782	-0.6852	-0.128	-0.1859	0.6924	9.4	-3.7	-16.3	0.01	0.096	-0.008	0
2018	5	11	13	17	17.822	-0.6887	-0.1302	-0.1839	0.689	6.5	-2.7	-11.4	0.016	0.089	-0.009	0
2018	5	11	13	17	17.824	-0.6916	-0.1315	-0.1824	0.6863	4.9	-2.5	-8	0.024	0.038	0.001	0
2018	5	11	13	17	17.843	-0.6942	-0.1325	-0.1812	0.6838	5.2	-2.4	-8	0.024	0.05	0.011	0
2018	5	11	13	17	17.881	-0.6969	-0.1337	-0.1799	0.6811	1.7	-3.5	-6.4	-0.002	0.082	0.01	0
2018	5	11	13	17	17.899	-0.6993	-0.1344	-0.1791	0.6787	0.8	-4	-3.6	0.014	0.031	-0.002	0
2018	5	11	13	17	17.901	-0.7013	-0.1349	-0.1787	0.6767	2.3	-3.5	-0.9	0.024	0.019	0.005	0
2018	5	11	13	17	17.939	-0.703	-0.1354	-0.1783	0.6749	-0.8	-2.9	1	0.029	0.037	-0.016	0
2018	5	11	13	17	17.96	-0.7046	-0.1356	-0.1783	0.6732	1.7	-2.7	0.6	0.026	-0.01	0.002	0
2018	5	11	13	17	17.962	-0.7062	-0.1357	-0.178	0.6715	3.5	-2.8	-1.3	0.027	-0.019	0.014	0
2018	5	11	13	17	17.999	-0.708	-0.1363	-0.1774	0.6697	6	-3.7	-2.8	0.018	-0.017	0.021	0
2018	5	11	13	17	18.02	-0.71	-0.1372	-0.1768	0.6676	3.7	-3.7	-3.7	0.03	0.002	-0.011	0
2018	5	11	13	17	18.022	-0.7121	-0.1378	-0.1766	0.6652	1.1	-3.2	-4.6	0.029	-0.012	-0.035	0
2018	5	11	13	17	18.061	-0.7143	-0.1379	-0.1763	0.6629	2.8	-1.6	-7.1	0.028	-0.013	0.002	0
2018	5	11	13	17	18.082	-0.7168	-0.1382	-0.1755	0.6604	-0.2	-1.7	-7.2	0.008	0.046	0.002	0
2018	5	11	13	17	18.086	-0.7193	-0.1384	-0.1747	0.6578	1.8	-1.8	-5.9	0	0.041	-0.001	0
2018	5	11	13	17	18.103	-0.7216	-0.1391	-0.1735	0.6555	3.1	-0.7	-3.3	0.011	0.058	0	0
2018	5	11	13	17	18.142	-0.7236	-0.1393	-0.1725	0.6535	0.4	-0.8	-0.9	0.019	0.042	-0.008	0
2018	5	11	13	17	18.162	-0.7255	-0.1392	-0.1722	0.6515	-5.1	-1.1	-0.2	0.015	0.05	-0.002	0
2018	5	11	13	17	18.167	-0.7274	-0.1383	-0.1721	0.6496	-8.5	-0.3	1.6	0.007	0.077	-0.009	0
2018	5	11	13	17	18.187	-0.7289	-0.1374	-0.1722	0.6481	-4	-0.3	4	0.01	0.014	0	0
2018	5	11	13	17	18.207	-0.7303	-0.1364	-0.1723	0.6467	-2.9	0	3.5	0.023	-0.03	0.009	0
2018	5	11	13	17	18.247	-0.7318	-0.1355	-0.1725	0.6451	-1.4	-0.6	0.6	0.016	-0.047	0.015	1023
2018	5	11	13	17	18.268	-0.7335	-0.1348	-0.1724	0.6434	-2.3	-0.7	-1.9	0.022	0.01	-0.001	1023
2018	5	11	13	17	18.272	-0.7353	-0.1343	-0.172	0.6415	-3	-0.5	-1	0.006	0.047	-0.006	1023
2018	5	11	13	17	18.283	-0.737	-0.1338	-0.1714	0.6398	-2	-0.3	1.5	0.001	0.033	0.007	1023
2018	5	11	13	17	18.323	-0.7385	-0.1331	-0.1712	0.6383	-2.9	-0.3	2.2	0.016	0.004	0.007	1023
2018	5	11	13	17	18.344	-0.74	-0.1321	-0.1713	0.6367	-5	0.1	1	0.024	-0.011	-0.017	1023
2018	5	11	13	17	18.349	-0.7418	-0.131	-0.1714	0.6348	-3.5	-0.4	-1	0.009	0.001	0.014	1023
2018	5	11	13	17	18.367	-0.7436	-0.1305	-0.1711	0.633	-0.2	-1.3	-1.4	0.001	0.018	0.019	1023
2018	5	11	13	17	18.404	-0.7453	-0.1304	-0.1707	0.631	0.3	-1.8	-1.1	0.012	0.014	-0.002	1023
2018	5	11	13	17	18.425	-0.7469	-0.1301	-0.1703	0.6294	-0.4	-1	-0.6	0.019	0.013	-0.013	1023
2018	5	11	13	17	18.428	-0.7484	-0.1297	-0.1698	0.6278	0	0	0	0.014	0.007	0.001	1023
2018	5	11	13	17	18.464	-0.7499	-0.1292	-0.1691	0.6262	-0.7	0	0.2	0.011	0.03	0.006	1023
2018	5	11	13	17	18.486	-0.7515	-0.1289	-0.1686	0.6246	-1.2	-0.6	1.2	0.013	0.04	0.002	0
2018	5	11	13	17	18.49	-0.7529	-0.1285	-0.1682	0.6231	-0.1	-1.2	1.6	0.012	0.001	0.006	0
2018	5	11	13	17	18.512	-0.7542	-0.128	-0.1679	0.6217	1	-0.9	0.6	0.01	-0.015	0.004	0
2018	5	11	13	17	18.532	-0.7556	-0.1277	-0.1673	0.6202	1.8	-0.8	-0.2	0.006	0.011	0.001	0
2018	5	11	13	17	18.549	-0.7571	-0.1275	-0.1666	0.6185	0.1	-0.6	-0.1	0.009	0.029	0	0
2018	5	11	13	17	18.568	-0.7586	-0.1274	-0.1661	0.6169	1.1	-1	0.5	0.008	0.015	0.007	0
2018	5	11	13	17	18.589	-0.7601	-0.1272	-0.1656	0.6153	0.9	-0.9	0	0.018	0.002	0.003	0
2018	5	11	13	17	18.608	-0.7616	-0.127	-0.1653	0.6134	0.1	-0.9	-0.7	0.023	0	-0.001	0
2018	5	11	13	17	18.647	-0.7632	-0.1268	-0.1648	0.6117	1	-0.9	-0.7	0.006	0.013	0.005	0
2018	5	11	13	17	18.667	-0.7648	-0.1268	-0.1641	0.6099	2	-1.3	-0.7	0.007	0.031	0.014	0
2018	5	11	13	17	18.671	-0.7662	-0.1269	-0.1634	0.6083	1	-2.7	-0.3	0.006	0.019	0.016	0
2018	5	11	13	17	18.691	-0.7676	-0.1268	-0.1632	0.6066	-0.6	-2.5	-0.4	0.018	0.013	-0.005	0
2018	5	11	13	17	18.73	-0.7689	-0.1266	-0.1631	0.605	1.5	-2	-0.7	0.011	-0.002	-0.009	0
2018	5	11	13	17	18.751	-0.7704	-0.1265	-0.1625	0.6033	2	-1.9	-1.5	-0.001	0.001	0.007	0
2018	5	11	13	17	18.756	-0.7719	-0.1265	-0.162	0.6015	3.7	-3.1	-3	0.007	-0.012	0.035	0
2018	5	11	13	17	18.769	-0.7734	-0.1271	-0.1616	0.5996	7.1	-5.2	-4.2	0.01	-0.032	0.043	0
2018	5	11	13	17	18.806	-0.775	-0.1281	-0.1611	0.5974	6.8	-6.9	-5.4	-0.008	0.006	0.019	0
2018	5	11	13	17	18.828	-0.7768	-0.1291	-0.1611	0.5948	1.2	-6.6	-7.2	0.016	-0.024	-0.047	0
2018	5	11	13	17	18.832	-0.7788	-0.1297	-0.1612	0.592	2.9	-3.8	-8.4	0.032	0	-0.049	0
2018	5	11	13	17	18.848	-0.781	-0.1304	-0.1609	0.5891	1.9	-2.7	-9.8	0.036	0.019	0.001	0
2018	5	11	13	17	18.887	-0.7833	-0.1311	-0.1604	0.586	1.7	-4.5	-9.2	-0.002	0.039	0.056	0
2018	5	11	13	17	18.905	-0.7854	-0.1317	-0.16	0.5831	-0.6	-6.5	-6.7	-0.019	0.063	0.038	0
2018	5	11	13	17	18.908	-0.7872	-0.1324	-0.1599	0.5806	3.1	-7	-3.6	-0.005	0.038	0.003	0
2018	5	11	13	17	18.947	-0.7885	-0.1337	-0.1595	0.5786	6.4	-6.5	-2.7	0.026	0.05	-0.008	0
2018	5	11	13	17	18.966	-0.7898	-0.1349	-0.1596	0.5766	-0.6	-5.7	-2.1	0.045	0.052	-0.025	0
2018	5	11	13	17	18.969	-0.7911	-0.135	-0.16	0.5746	-3.2	-4.1	-0.5	0.014	0.038	-0.032	0
2018	5	11	13	17	19.009	-0.7925	-0.1348	-0.1601	0.5727	-0.9	-3.2	0.2	-0.008	0.01	0.014	0
2018	5	11	13	17	19.028	-0.7937	-0.1347	-0.1602	0.571	1.8	-4.1	-0.5	0.006	-0.033	0.034	0
2018	5	11	13	17	19.034	-0.795	-0.1347	-0.1604	0.5692	0.3	-4.7	-2.2	0.018	-0.004	0	0
2018	5	11	13	17	19.053	-0.7964	-0.1348	-0.1606	0.5671	-0.8	-3.5	-2.8	0.014	0.028	-0.038	0
2018	5	11	13	17	19.073	-0.7979	-0.1349	-0.1606	0.5649	0.8	-1.8	-3	0.011	0.023	-0.028	0
2018	5	11	13	17	19.094	-0.7994	-0.1347	-0.1602	0.563	-0.5	-0.7	-2.1	0.02	-0.017	0.002	0
2018	5	11	13	17	19.113	-0.8009	-0.1343	-0.1599	0.5611	2	-1.2	-2.1	0.007	-0.006	0.019	1023
2018	5	11	13	17	19.134	-0.8023	-0.1345	-0.1594	0.5592	1.5	-2.6	-1.9	0.004	0.02	0.021	1023
2018	5	11	13	17	19.154	-0.8036	-0.1346	-0.1591	0.5573	-3.4	-2.5	-1.6	0.009	0.068	-0.017	1023
2018	5	11	13	17	19.175	-0.805	-0.1338	-0.1593	0.5554	-4.1	-0.5	-0.7	0.012	-0.006	-0.036	1023
2018	5	11	13	17	19.195	-0.8063	-0.1333	-0.159	0.5538	1.7	0.8	0	0.005	0.021	0.002	1023
2018	5	11	13	17	19.215	-0.8075	-0.1329	-0.1583	0.5524	0	0	0	-0.001	0.027	0.031	1023
2018	5	11	13	17	19.232	-0.8086	-0.1326	-0.1577	0.551	-1.5	-1.7	1.1	0.005	0.041	0.015	1023
2018	5	11	13	17	19.269	-0.8096	-0.132	-0.1577	0.5496	-4.3	-1.8	1.9	0.007	0.027	-0.006	1023
2018	5	11	13	17	19.29	-0.8107	-0.1312	-0.158	0.5482	-3	-0.2	2.2	0.023	0.011	-0.023	1023
2018	5	11	13	17	19.294	-0.8117	-0.1301	-0.1581	0.5468	-6.2	1.7	1.9	0.02	0.01	-0.025	1023
2018	5	11	13	17	19.313	-0.813	-0.1286	-0.1582	0.5453	-4.1	1	1.1	-0.004	-0.007	0.006	1023
2018	5	11	13	17	19.35	-0.8141	-0.1273	-0.1577	0.544	-4.8	0.5	1	0.002	0.029	0.027	1023
2018	5	11	13	17	19.369	-0.8153	-0.126	-0.1578	0.5426	-5.3	-0.4	1.9	0	0.012	0.007	1023
2018	5	11	13	17	19.373	-0.8162	-0.1249	-0.1577	0.5414	-2	-0.1	2.1	0.001	0.002	-0.006	1023
2018	5	11	13	17	19.413	-0.8172	-0.1241	-0.1575	0.5402	-2	0.4	1.2	0.018	-0.006	0.006	0
2018	5	11	13	17	19.432	-0.8183	-0.1232	-0.1574	0.5388	-1.8	0	0.3	0.01	-0.003	0.007	0
2018	5	11	13	17	19.436	-0.8194	-0.1223	-0.1571	0.5374	-2.5	0	0.2	0.003	0.033	0.002	0
2018	5	11	13	17	19.474	-0.8204	-0.1214	-0.1567	0.5362	-2.9	0.3	1.3	0.001	0.032	-0.001	0
2018	5	11	13	17	19.496	-0.8214	-0.1203	-0.1564	0.535	-4.8	0.4	2.4	0.002	0.012	0.006	0
2018	5	11	13	17	19.5	-0.8223	-0.1193	-0.1563	0.5339	0.2	0	1.4	0.007	-0.013	0.015	0
2018	5	11	13	17	19.512	-0.8231	-0.1185	-0.1559	0.5328	0.1	-0.2	0.6	0.014	-0.001	0.004	0
2018	5	11	13	17	19.554	-0.8242	-0.118	-0.1556	0.5314	-0.7	0	0.2	0.009	0.023	-0.015	0
2018	5	11	13	17	19.572	-0.8252	-0.1175	-0.1551	0.5301	-1.2	0.8	0.9	0.006	0.03	-0.004	0
2018	5	11	13	17	19.576	-0.8263	-0.1168	-0.1546	0.5288	-0.9	0.1	1.1	0.001	-0.001	0.016	0
2018	5	11	13	17	19.597	-0.8272	-0.1161	-0.1543	0.5276	-0.4	-0.2	0.8	0.007	-0.005	0.011	0
2018	5	11	13	17	19.615	-0.8281	-0.1155	-0.1539	0.5264	0.6	-0.4	0.3	0.004	0.005	-0.002	0
2018	5	11	13	17	19.636	-0.829	-0.1149	-0.1535	0.5252	-0.7	0.3	0.2	0.007	0.028	-0.008	0
2018	5	11	13	17	19.655	-0.8301	-0.1145	-0.153	0.5237	-2.7	1.2	1.2	0.011	0.034	-0.005	0
2018	5	11	13	17	19.696	-0.8311	-0.1135	-0.1527	0.5224	-3.6	1.1	1.7	0	0.031	0.011	0
2018	5	11	13	17	19.701	-0.832	-0.1124	-0.1525	0.5213	-3.8	0.1	2.1	0.005	0.011	0.009	0
2018	5	11	13	17	19.715	-0.8329	-0.1114	-0.1524	0.52	-2.6	-0.3	1.6	0.007	-0.005	0.004	0
2018	5	11	13	17	19.736	-0.8338	-0.1104	-0.1523	0.5189	-1.7	0.6	1.4	0.006	-0.009	-0.004	0
2018	5	11	13	17	19.756	-0.8347	-0.1095	-0.152	0.5177	-1	1	0.4	0.012	0.003	0	0
2018	5	11	13	17	19.777	-0.8357	-0.1088	-0.1516	0.5164	-0.7	0.3	0.2	0.007	0.021	0.011	0
2018	5	11	13	17	19.796	-0.8367	-0.1084	-0.1512	0.5149	-1.8	-0.1	0.7	0	0.033	0.001	0
2018	5	11	13	17	19.835	-0.8377	-0.1078	-0.1508	0.5136	-1.5	0.6	1.9	0	0.031	-0.005	0
2018	5	11	13	17	19.857	-0.8385	-0.1068	-0.1504	0.5126	-3.5	1.2	2.4	0.016	0.015	-0.002	0
2018	5	11	13	17	19.861	-0.8393	-0.1058	-0.1503	0.5115	-2.3	0.5	1.7	0.014	-0.002	0.013	0
2018	5	11	13	17	19.88	-0.8401	-0.1048	-0.1502	0.5105	-2.5	-0.6	1	0.008	-0.006	0.019	0
2018	5	11	13	17	19.9	-0.841	-0.1039	-0.15	0.5092	-1.6	-0.4	0.5	0	0.017	-0.006	0
2018	5	11	13	17	19.918	-0.8418	-0.1034	-0.1496	0.508	-0.3	-0.2	1.2	-0.001	0.024	-0.002	0
2018	5	11	13	17	19.937	-0.8427	-0.103	-0.1493	0.5068	-0.4	-0.1	1.7	0.007	0.009	0	0
2018	5	11	13	17	19.957	-0.8434	-0.1024	-0.1491	0.5057	0	-0.2	0.9	0.011	-0.009	0.001	0
2018	5	11	13	17	19.978	-0.8442	-0.1018	-0.1488	0.5046	0.7	0.2	0.1	0.008	-0.005	0.001	0
2018	5	11	13	17	19.998	-0.8451	-0.1014	-0.1482	0.5033	0.9	0	0.1	0.003	0.033	0.006	0
2018	5	11	13	17	20.018	-0.8459	-0.1012	-0.1476	0.5022	-0.2	-0.3	1.3	0.004	0.033	0.008	1023
2018	5	11	13	17	20.038	-0.8467	-0.1008	-0.1473	0.5011	0.6	-0.7	1.4	0.006	0.001	-0.002	1023
2018	5	11	13	17	20.061	-0.8474	-0.1003	-0.147	0.5001	1.2	-0.1	0.7	0.005	-0.015	-0.002	1023
2018	5	11	13	17	20.079	-0.8482	-0.0999	-0.1465	0.4989	0.9	0.9	0	0.001	0.019	-0.006	1023
2018	5	11	13	17	20.099	-0.8492	-0.0997	-0.1459	0.4975	-0.5	1.1	0.7	0.008	0.04	0	1023
2018	5	11	13	17	20.121	-0.85	-0.0991	-0.1454	0.4964	-1.8	0.4	1.6	0.009	0.02	0.012	1023
2018	5	11	13	17	20.139	-0.8507	-0.0983	-0.1451	0.4954	-0.7	-0.1	1.3	0.008	-0.009	0.005	1023
2018	5	11	13	17	20.178	-0.8514	-0.0975	-0.1449	0.4944	0	0	0	0.005	-0.008	-0.007	1023
2018	5	11	13	17	20.198	-0.8523	-0.0971	-0.1444	0.4931	0.3	0.6	-0.1	0.004	0.031	0	1023
2018	5	11	13	17	20.203	-0.8531	-0.0968	-0.1438	0.4919	-1.5	0.6	0.8	0.011	0.046	0.002	1023
2018	5	11	13	17	20.219	-0.8539	-0.0961	-0.1435	0.4908	-2.4	0	1.7	0.009	0.012	0.02	1023
2018	5	11	13	17	20.24	-0.8545	-0.0952	-0.1435	0.4899	-2	-0.4	1.2	0.002	-0.014	0.006	1023
2018	5	11	13	17	20.26	-0.8553	-0.0943	-0.1434	0.4888	-1.3	-0.2	0.2	0.002	0	-0.003	1023
2018	5	11	13	17	20.297	-0.8561	-0.0939	-0.143	0.4874	-1.1	0.3	0.4	0.001	0.034	0.001	0
